//Tutorial Level 2
T,Tutorial Level 2;Welcome to the LIGHT combat AI testing operation!;You should avoid the incoming enemies and bullets.;Do not forget your connecting beam can be used as a weapon.;Remember to give it your all and impress Mother LIGHT!;For the LIGHT will shine and bring about our brightest future!
S,0,0,96,96
S,96,0,96,96
S,192,0,96,96
S,288,0,96,96
S,384,0,96,96
S,480,0,96,96
S,576,0,96,96
S,672,0,96,96
S,768,0,96,96
S,864,0,96,96
S,960,0,96,96
S,288,96,96,96
S,192,96,96,96
S,96,96,96,96
S,0,96,96,96
S,0,320,96,96
S,96,320,96,96
S,192,320,96,96
S,288,320,96,96
S,288,416,96,96
S,192,416,96,96
S,96,416,96,96
S,0,416,96,96
S,384,416,96,96
S,480,416,96,96
S,576,416,96,96
S,672,416,96,96
S,768,416,96,96
S,864,416,96,96
S,960,416,96,96
S,1056,416,96,96
S,1152,416,96,96
S,1248,416,96,96
S,1344,416,96,96
S,1440,416,96,96
S,1536,416,96,96
S,1632,416,96,96
S,1728,416,96,96
S,1728,0,96,96
S,1632,0,96,96
S,1536,0,96,96
S,1440,0,96,96
S,1344,0,96,96
S,1248,0,96,96
S,1152,0,96,96
S,1056,0,96,96
B,0,192,96,96
B,96,192,96,96
B,192,192,96,96
B,288,192,96,96
B,288,288,32,96
B,192,288,32,96
B,96,288,32,96
B,0,288,32,96
E,Homing,Homing,992,224
E,Homing,Homing,1536,224
S,1824,416,96,96
S,1920,416,96,96
S,2016,416,96,96
S,2112,416,96,96
S,2208,416,96,96
S,2304,416,96,96
S,2400,416,96,96
S,2496,416,96,96
S,2592,416,96,96
S,2688,416,96,96
S,2784,416,96,96
S,2880,416,96,96
S,2880,0,96,96
S,2784,0,96,96
S,2688,0,96,96
S,2592,0,96,96
S,2496,0,96,96
S,2400,0,96,96
S,2304,0,96,96
S,2208,0,96,96
S,2112,0,96,96
S,2016,0,96,96
S,1920,0,96,96
S,1824,0,96,96
E,Turret,None,1984,384
E,Turret,None,1984,96
S,2240,96,96,96
S,2240,192,96,96
S,2464,192,96,96
S,2464,320,96,96
S,2464,288,32,96
S,2688,96,96,96
S,2688,192,96,96
P,energy,20,2848,160
P,energy,20,2848,320
E,Turret,None,2368,96
E,Turret,None,2624,96
E,Turret,None,2624,384
E,Turret,None,2368,384
P,money,1000,2560,384
P,money,1000,2656,96
P,money,1000,2336,96
P,money,1000,2432,384
P,money,1000,2208,96
P,energy,40,1600,160
P,energy,40,1600,320
S,2976,416,96,96
S,3072,416,96,96
S,3168,416,96,96
S,3264,416,96,96
S,3360,416,96,96
S,3456,416,96,96
S,3552,416,96,96
S,3648,416,96,96
S,3648,0,96,96
S,3552,0,96,96
S,3456,0,96,96
S,3360,0,96,96
S,3264,0,96,96
S,3168,0,96,96
S,3072,0,96,96
S,2976,0,96,96
S,3744,416,96,96
S,3840,416,96,96
S,3936,416,96,96
S,4032,416,96,96
S,4128,416,96,96
S,4128,0,96,96
S,4032,0,96,96
S,3936,0,96,96
S,3840,0,96,96
S,3744,0,96,96
S,4224,0,96,96
S,4224,96,96,96
S,4224,192,96,96
S,4224,288,96,96
S,4224,384,96,96
S,4224,480,32,96
Z,Victory,4100,220
Z,Victory,4100,300
E,Homing,Homing,3328,224
E,Homing,Homing,3808,224
B,384,96,96,96
B,384,192,96,96
B,384,288,96,96
B,480,288,96,96
B,480,192,96,96
B,480,96,96,96
B,576,96,96,96
B,672,96,96,96
B,672,192,96,96
B,576,192,96,96
B,768,192,96,96
B,864,192,96,96
B,960,192,96,96
B,1056,192,96,96
B,1152,192,96,96
B,1248,192,96,96
B,1344,192,96,96
B,1440,192,96,96
B,1536,192,96,96
B,1632,192,96,96
B,1728,192,96,96
B,1824,192,96,96
B,1920,192,96,96
B,2016,192,96,96
B,2112,192,96,96
B,2336,192,96,96
B,2560,192,96,96
B,2560,288,96,96
B,2656,288,96,96
B,2752,288,96,96
B,2848,288,96,96
B,2944,288,96,96
B,3040,288,96,96
B,3136,288,96,96
B,3232,288,96,96
B,3328,288,96,96
B,3424,288,96,96
B,3520,288,96,96
B,3616,288,96,96
B,3712,288,96,96
B,3808,288,96,96
B,3904,288,96,96
B,4000,288,96,96
B,4096,288,96,96
B,4096,192,96,96
B,4096,96,96,96
B,4000,96,96,96
B,3904,96,96,96
B,3808,96,96,96
B,3712,96,96,96
B,3616,96,96,96
B,3520,96,96,96
B,3424,96,96,96
B,3328,96,96,96
B,3232,96,96,96
B,3136,96,96,96
B,3040,96,96,96
B,2944,96,96,96
B,2848,96,96,96
B,2784,96,96,64
B,2784,192,96,96
B,2880,192,96,96
B,2976,192,96,96
B,3072,192,96,96
B,3168,192,96,96
B,3264,192,96,96
B,3360,192,96,96
B,3456,192,96,96
B,3552,192,96,96
B,3648,192,96,96
B,3744,192,96,96
B,3840,192,96,96
B,3936,192,96,96
B,4032,192,96,64
B,4192,96,96,32
B,4192,192,96,32
B,4192,224,96,32
B,4192,288,96,32
B,4128,384,32,96
B,4032,384,32,96
B,3936,384,32,96
B,3840,384,32,96
B,3744,384,32,96
B,3648,384,32,96
B,3552,384,32,96
B,3456,384,32,96
B,3360,384,32,96
B,3264,384,32,96
B,3168,384,32,96
B,3072,384,32,96
B,2976,384,32,96
B,2880,384,32,96
B,2784,384,32,96
B,2688,384,32,96
B,2592,384,32,96
B,2560,384,32,32
B,2656,192,96,32
B,2656,96,96,32
B,2560,96,96,32
B,2592,96,96,32
B,2624,96,96,32
B,2464,96,96,96
B,2336,96,96,96
B,2432,96,96,32
B,2432,192,96,32
B,2208,192,96,32
B,2144,96,96,96
B,2048,96,96,96
B,1952,96,96,96
B,1856,96,96,96
B,1760,96,96,96
B,1664,96,96,96
B,1568,96,96,96
B,1472,96,96,96
B,1376,96,96,96
B,1280,96,96,96
B,1184,96,96,96
B,1088,96,96,96
B,992,96,96,96
B,896,96,96,96
B,800,96,96,96
B,768,96,96,32
B,576,288,96,96
B,672,288,96,96
B,768,288,96,96
B,864,288,96,96
B,960,288,96,96
B,1056,288,96,96
B,1152,288,96,96
B,1248,288,96,96
B,1344,288,96,96
B,1440,288,96,96
B,1536,288,96,96
B,1632,288,96,96
B,1728,288,96,96
B,1824,288,96,96
B,1920,288,96,96
B,2016,288,96,96
B,2112,288,96,96
B,2208,288,96,96
B,2304,288,96,96
B,2368,288,96,96
B,2368,384,32,96
B,2272,384,32,96
B,2176,384,32,96
B,2080,384,32,96
B,1984,384,32,96
B,1888,384,32,96
B,1792,384,32,96
B,1696,384,32,96
B,1600,384,32,96
B,1504,384,32,96
B,1408,384,32,96
B,1312,384,32,96
B,1216,384,32,96
B,1120,384,32,96
B,1024,384,32,96
B,928,384,32,96
B,832,384,32,96
B,736,384,32,96
B,640,384,32,96
B,544,384,32,96
B,448,384,32,96
B,384,384,32,96
H,100,220,100,300
