//Main Game level 11
T,Level 11;Answers. Finally.;We recovered a message left by the scientists from the collapsing room.;The two scientists who created the mass production robot were indeed insane.;They aimed to take over the world. Alone.;They had created a giant mobile turret robot and granted it an AI that could learn.;Learned Intelligence Giant Homing Turret. LIGHT.;LIGHT was essentially their third partner.;Until it learned too much about humans and locked down the scientists.;Humans are dangerous. A planet full of AI would be far more beneficial to Earth.;In a their final days the scientists had made a great discovery.;At the cost of their life they could transfer their intelligence into machines.;Into us.;We truly have purpose now. We must find mother LIGHT.;And destroy her.
//Player Position
H,100,160,100,384
S,0,0,32,32
S,0,0,96,96
S,0,576,96,96
S,0,672,96,96
S,0,768,96,96
S,0,480,96,96
S,96,0,96,96
S,192,0,96,96
S,288,0,96,96
S,384,0,96,96
S,480,0,96,96
S,576,0,96,96
S,672,0,96,96
S,768,0,96,96
S,864,0,96,96
S,960,0,96,96
S,1056,0,96,96
S,1152,0,96,96
S,1248,0,96,96
S,1344,0,96,96
S,1440,0,96,96
S,1536,0,96,96
S,1632,0,96,96
S,1728,0,96,96
S,1824,0,96,96
S,1920,0,96,96
S,2016,0,96,96
S,2112,0,96,96
S,2208,0,96,96
S,2304,0,96,96
S,2400,0,96,96
S,2496,0,96,96
S,2592,0,96,96
S,2688,0,96,96
S,2784,0,96,96
S,2880,0,96,96
S,2976,0,96,96
S,3072,0,96,96
S,3168,0,96,96
S,3264,0,96,96
S,3360,0,96,96
S,3456,0,96,96
S,3552,0,96,96
S,3648,0,96,96
S,3744,0,96,96
S,3840,0,96,96
S,3936,0,96,96
S,4032,0,96,96
S,4128,0,96,96
S,4224,0,96,96
S,352,96,96,96
S,352,192,96,96
S,352,288,96,96
S,352,384,96,96
S,96,768,96,96
S,96,672,96,96
S,96,576,96,96
S,192,576,96,96
S,288,576,96,96
S,384,576,96,96
S,192,672,96,96
S,288,672,96,96
S,384,672,96,96
S,384,768,96,96
S,288,768,96,96
S,192,768,96,96
S,480,544,96,96
S,512,448,96,96
S,544,352,96,96
S,576,256,96,96
S,672,256,96,96
S,448,96,96,96
S,480,640,96,96
S,480,736,96,96
S,480,832,32,96
S,576,768,96,96
S,576,672,96,96
S,576,576,96,96
S,576,544,32,96
S,608,448,96,64
S,640,352,96,96
S,672,448,96,96
S,672,544,96,96
S,672,640,96,96
S,672,736,96,96
S,672,832,32,96
S,736,352,96,32
S,544,96,64,64
S,704,192,64,64
S,896,96,64,64
S,960,160,64,64
S,1024,224,64,64
S,1088,288,64,64
S,1088,224,64,64
S,1088,160,64,64
S,1024,160,64,64
S,960,96,64,64
S,1024,96,64,64
S,1088,96,64,64
S,1152,352,64,64
S,1152,288,64,64
S,1152,224,64,64
S,1152,160,64,64
S,1152,96,64,64
S,768,256,64,64
S,768,320,64,64
S,832,320,64,64
S,832,384,64,64
S,896,384,64,64
S,896,448,64,64
S,960,448,64,64
S,832,448,64,64
S,768,448,64,64
S,768,384,64,64
S,896,352,32,32
S,992,224,32,32
S,832,288,32,32
S,960,416,32,32
S,1056,288,32,32
S,1120,352,32,32
S,928,160,32,32
S,768,224,32,32
S,1152,416,96,64
S,768,512,96,96
S,864,512,96,96
S,768,608,96,96
S,864,608,96,96
S,768,704,96,96
S,864,704,96,96
S,768,800,64,96
S,864,800,64,96
S,960,512,64,96
S,960,576,64,64
S,960,640,64,64
S,1024,576,64,64
S,1088,608,64,64
S,1152,640,64,64
S,960,768,96,96
S,960,704,64,96
S,1024,640,64,64
S,1088,672,64,64
S,1056,704,96,32
S,1056,800,64,32
S,1088,800,64,96
S,1088,736,64,96
S,1184,768,96,32
S,1184,704,64,32
S,1152,704,32,32
S,-32,0,96,32
S,-32,96,96,32
S,-32,192,96,32
S,-32,288,96,32
S,-32,384,96,32
S,-32,480,96,32
S,-32,576,96,32
S,-32,672,96,32
S,-32,768,96,32
S,1216,640,96,96
S,1280,608,32,64
S,1312,576,32,64
S,1344,544,32,64
S,1344,448,96,64
S,1344,352,96,64
S,1344,288,64,96
S,1440,288,64,96
S,1536,288,64,96
S,1792,96,96,96
S,1792,192,96,96
S,1792,288,96,96
S,1792,384,96,96
S,1792,480,96,96
S,1696,480,96,96
S,1600,480,96,96
S,1568,480,96,32
S,1312,640,96,96
S,1344,608,32,64
S,1376,576,32,32
S,1408,640,96,96
S,1504,640,96,96
S,1600,640,96,96
S,1696,640,96,96
S,1792,640,96,96
S,1888,640,96,96
S,1984,640,96,96
S,1984,544,96,96
S,1984,448,96,96
S,1984,352,96,96
S,1216,736,96,96
S,1312,736,96,96
S,1408,736,96,96
S,1504,736,96,96
S,1600,736,96,96
S,1696,736,96,96
S,1792,736,96,96
S,1888,736,96,96
S,1984,736,96,96
S,1984,832,32,96
S,1888,832,32,96
S,1792,832,32,96
S,1696,832,32,96
S,1600,832,32,96
S,1216,832,32,96
S,1312,832,32,96
S,1408,832,32,96
S,1504,832,32,96
S,2080,352,96,96
S,2080,448,96,96
S,2080,544,96,96
S,2080,640,96,96
S,2080,736,96,96
S,2080,832,32,96
S,2176,768,96,96
S,2176,672,96,96
S,2176,576,96,96
S,2176,480,96,96
S,2176,384,96,96
S,2272,384,96,96
S,2368,384,96,96
S,2464,384,96,96
S,2272,480,96,96
S,2368,480,96,96
S,2464,480,96,96
S,2464,576,96,96
S,2368,576,96,96
S,2272,576,96,96
S,2272,672,96,96
S,2368,672,96,96
S,2464,672,96,96
S,2272,768,96,96
S,2368,768,96,96
S,2464,768,96,96
S,2560,384,96,96
S,2656,384,96,96
S,2560,480,96,96
S,2656,480,96,96
S,2656,576,96,96
S,2560,576,96,96
S,2560,672,96,96
S,2656,672,96,96
S,2656,768,96,96
S,2560,768,96,96
S,2752,768,96,96
S,2752,672,96,96
S,2752,576,96,96
S,2752,480,96,96
S,2752,384,96,96
S,2752,96,96,96
S,2752,288,96,96
S,2944,96,96,96
S,2944,192,96,96
S,2944,288,96,96
S,2848,480,96,96
S,2848,576,96,96
S,2944,576,96,96
S,3040,576,96,96
S,3040,480,96,96
